LONG_EAST,LAT_NORTH, TOPOGRAPHY,MOLA_RANGE, PLANET_RAD, C,A,  EMPHEMERIS_TIME,          UTC,          ORBIT
341.39639, 23.87910,   -2755.56, 403983.26,  3389771.12,1,0, -18464053.04054,1999-06-01T19:04:42.775, 11037
341.39568, 23.88420,   -2753.94, 403985.19,  3389771.55,1,0, -18464052.94054,1999-06-01T19:04:42.875, 11037
341.38431, 23.96510,   -2723.25, 404011.20,  3389783.21,1,0, -18464051.34048,1999-06-01T19:04:44.475, 11037
341.38360, 23.97010,   -2741.38, 404032.88,  3389763.89,1,0, -18464051.24048,1999-06-01T19:04:44.575, 11037
341.38287, 23.97510,   -2704.87, 403999.90,  3389799.22,1,0, -18464051.14047,1999-06-01T19:04:44.675, 11037
341.37144, 24.05600,   -2756.79, 404108.54,  3389728.25,1,0, -18464049.54041,1999-06-01T19:04:46.275, 11037
341.37073, 24.06100,   -2736.42, 404091.71,  3389747.43,1,0, -18464049.44041,1999-06-01T19:04:46.375, 11037
341.35586, 24.16700,   -2846.71, 404276.44,  3389612.11,1,0, -18464047.34033,1999-06-01T19:04:48.475, 11037
341.35516, 24.17200,   -2828.52, 404261.80,  3389629.11,1,0, -18464047.24032,1999-06-01T19:04:48.575, 11037
341.35446, 24.17700,   -2840.57, 404277.38,  3389615.88,1,0, -18464047.14032,1999-06-01T19:04:48.675, 11037
341.34532, 24.24260,   -2862.08, 404345.00,  3389578.85,1,0, -18464045.84027,1999-06-01T19:04:49.975, 11037
341.65038, 25.05840,   -3513.99, 408487.80,  3388736.87,1,0, -23212926.96690,1999-04-07T19:56:48.847, 10364
341.64968, 25.05340,   -3466.38, 408436.80,  3388785.69,1,0, -23212926.86689,1999-04-07T19:56:48.947, 10364
341.63981, 24.98270,   -3253.94, 408177.06,  3389014.98,1,0, -23212925.46684,1999-04-07T19:56:50.348, 10364
341.62784, 24.89690,   -3234.67, 408100.34,  3389054.68,1,0, -23212923.76678,1999-04-07T19:56:52.048, 10364
341.62714, 24.89180,   -3194.83, 408057.12,  3389095.72,1,0, -23212923.66677,1999-04-07T19:56:52.148, 10364
341.62644, 24.88680,   -3155.55, 408014.46,  3389136.20,1,0, -23212923.56677,1999-04-07T19:56:52.248, 10364
341.61535, 24.80590,   -3147.08, 407951.84,  3389163.88,1,0, -23212921.96671,1999-04-07T19:56:53.848, 10364
341.61466, 24.80080,   -3137.07, 407938.44,  3389175.09,1,0, -23212921.86670,1999-04-07T19:56:53.948, 10364
341.60495, 24.73010,   -3058.77, 407812.74,  3389270.17,1,0, -23212920.46665,1999-04-07T19:56:55.348, 10364
341.60426, 24.72500,   -3049.16, 407799.76,  3389280.98,1,0, -23212920.36665,1999-04-07T19:56:55.448, 10364
341.59091, 24.62910,   -2979.48, 407665.84,  3389373.38,1,0, -23212918.46658,1999-04-07T19:56:57.348, 10364
341.59021, 24.62400,   -2972.03, 407655.01,  3389382.02,1,0, -23212918.36657,1999-04-07T19:56:57.448, 10364
341.57889, 24.54320,   -3239.35, 407868.27,  3389133.78,1,0, -23212916.76651,1999-04-07T19:56:59.048, 10364
341.57819, 24.53820,   -3264.88, 407890.42,  3389109.44,1,0, -23212916.66651,1999-04-07T19:56:59.148, 10364
341.57749, 24.53310,   -3286.54, 407908.68,  3389088.98,1,0, -23212916.56650,1999-04-07T19:56:59.248, 10364
341.56637, 24.45220,   -3332.18, 407900.15,  3389062.42,1,0, -23212914.96644,1999-04-07T19:57:00.848, 10364
341.56569, 24.44710,   -3326.62, 407891.18,  3389069.18,1,0, -23212914.86644,1999-04-07T19:57:00.948, 10364
341.55469, 24.36610,   -3212.88, 407723.25,  3389201.98,1,0, -23212913.26638,1999-04-07T19:57:02.548, 10364
341.55336, 24.35600,   -3251.28, 407754.87,  3389165.96,1,0, -23212913.06638,1999-04-07T19:57:02.748, 10364
341.54224, 24.27500,   -2894.69, 407344.11,  3389541.55,1,0, -23212911.46632,1999-04-07T19:57:04.348, 10364
341.54155, 24.27000,   -2845.52, 407291.56,  3389591.90,1,0, -23212911.36632,1999-04-07T19:57:04.448, 10364
341.53014, 24.18920,   -3107.53, 407499.52,  3389348.81,1,0, -23212909.76626,1999-04-07T19:57:06.048, 10364
341.52943, 24.18410,   -3094.08, 407482.70,  3389363.44,1,0, -23212909.66626,1999-04-07T19:57:06.148, 10364
341.52872, 24.17910,   -3108.29, 407493.52,  3389350.42,1,0, -23212909.56625,1999-04-07T19:57:06.248, 10364
341.51391, 24.07300,   -3342.02, 407656.23,  3389141.48,1,0, -23212907.46617,1999-04-07T19:57:08.348, 10364
341.51321, 24.06790,   -3350.59, 407661.41,  3389134.09,1,0, -23212907.36617,1999-04-07T19:57:08.448, 10364
341.50231, 23.98710,   -3289.88, 407546.53,  3389213.64,1,0, -23212905.76611,1999-04-07T19:57:10.048, 10364
341.50163, 23.98200,   -3292.42, 407545.68,  3389212.28,1,0, -23212905.66610,1999-04-07T19:57:10.148, 10364
341.50095, 23.97690,   -3296.85, 407546.71,  3389209.02,1,0, -23212905.56610,1999-04-07T19:57:10.248, 10364
341.49203, 23.91120,   -3216.89, 407422.74,  3389304.26,1,0, -23212904.26605,1999-04-07T19:57:11.548, 10364
341.49134, 23.90620,   -3209.66, 407412.11,  3389312.67,1,0, -23212904.16605,1999-04-07T19:57:11.648, 10364
341.49066, 23.90110,   -3162.89, 407361.95,  3389360.61,1,0, -23212904.06604,1999-04-07T19:57:11.748, 10364
341.47942, 23.82030,   -3171.27, 407316.27,  3389370.99,1,0, -23212902.46598,1999-04-07T19:57:13.348, 10364
341.47872, 23.81520,   -3158.85, 407300.46,  3389384.58,1,0, -23212902.36598,1999-04-07T19:57:13.448, 10364
341.89140, 24.53920,   -3201.86, 401735.26,  3389174.77,1,0, -22636594.54696,1999-04-14T12:02:21.267, 10446
341.87988, 24.62030,   -3211.03, 401802.67,  3389146.16,1,0, -22636592.94690,1999-04-14T12:02:22.867, 10446
341.87916, 24.62540,   -3196.12, 401791.40,  3389159.85,1,0, -22636592.84690,1999-04-14T12:02:22.967, 10446
341.87845, 24.63050,   -3190.71, 401789.64,  3389164.05,1,0, -22636592.74689,1999-04-14T12:02:23.067, 10446
341.86562, 24.72160,   -3224.78, 401889.27,  3389108.10,1,0, -22636590.94683,1999-04-14T12:02:24.868, 10446
341.86491, 24.72670,   -3230.16, 401898.29,  3389101.50,1,0, -22636590.84682,1999-04-14T12:02:24.968, 10446
341.86420, 24.73170,   -3229.52, 401901.30,  3389100.93,1,0, -22636590.74682,1999-04-14T12:02:25.068, 10446
341.85499, 24.79750,   -3158.43, 401877.54,  3389156.22,1,0, -22636589.44677,1999-04-14T12:02:26.368, 10446
341.85428, 24.80260,   -3156.80, 401879.58,  3389156.63,1,0, -22636589.34677,1999-04-14T12:02:26.468, 10446
341.85356, 24.80760,   -3135.86, 401862.28,  3389176.35,1,0, -22636589.24676,1999-04-14T12:02:26.568, 10446
341.84217, 24.88860,   -3074.24, 401858.93,  3389218.49,1,0, -22636587.64670,1999-04-14T12:02:28.168, 10446
341.84146, 24.89370,   -3078.53, 401866.87,  3389212.98,1,0, -22636587.54670,1999-04-14T12:02:28.268, 10446
341.82993, 24.97460,   -3320.77, 402167.37,  3388951.22,1,0, -22636585.94664,1999-04-14T12:02:29.868, 10446
341.65253, 25.07360,   -3526.27, 408510.19,  3388720.99,1,0, -23212927.26691,1999-04-07T19:56:48.547, 10364
341.65109, 25.06350,   -3523.21, 408500.39,  3388726.45,1,0, -23212927.06690,1999-04-07T19:56:48.747, 10364
341.63625, 24.95750,   -3282.83, 408189.06,  3388992.10,1,0, -23212924.96682,1999-04-07T19:56:50.848, 10364
341.63555, 24.95240,   -3264.12, 408166.98,  3389012.01,1,0, -23212924.86682,1999-04-07T19:56:50.948, 10364
341.62434, 24.87160,   -3150.02, 407998.78,  3389145.33,1,0, -23212923.26676,1999-04-07T19:56:52.548, 10364
341.62367, 24.86650,   -3162.74, 408008.12,  3389133.82,1,0, -23212923.16675,1999-04-07T19:56:52.648, 10364
341.62298, 24.86150,   -3169.72, 408011.71,  3389128.04,1,0, -23212923.06675,1999-04-07T19:56:52.748, 10364
341.61050, 24.77050,   -3111.54, 407892.60,  3389207.82,1,0, -23212921.26668,1999-04-07T19:56:54.548, 10364
341.60983, 24.76540,   -3103.75, 407881.43,  3389216.82,1,0, -23212921.16668,1999-04-07T19:56:54.648, 10364
341.60914, 24.76040,   -3095.92, 407870.19,  3389225.85,1,0, -23212921.06667,1999-04-07T19:56:54.748, 10364
341.60007, 24.69470,   -2992.63, 407722.92,  3389344.70,1,0, -23212919.76663,1999-04-07T19:56:56.048, 10364
341.59938, 24.68970,   -2997.79, 407724.69,  3389340.73,1,0, -23212919.66662,1999-04-07T19:56:56.148, 10364
341.59868, 24.68460,   -3001.63, 407725.16,  3389338.09,1,0, -23212919.56662,1999-04-07T19:56:56.248, 10364
341.58668, 24.59880,   -3024.58, 407690.67,  3389335.44,1,0, -23212917.86655,1999-04-07T19:56:57.948, 10364
341.57539, 24.51790,   -3308.41, 407920.42,  3389070.68,1,0, -23212916.26649,1999-04-07T19:56:59.548, 10364
341.57469, 24.51290,   -3327.05, 407935.66,  3389053.24,1,0, -23212916.16649,1999-04-07T19:56:59.648, 10364
341.57399, 24.50780,   -3330.43, 407935.66,  3389051.05,1,0, -23212916.06649,1999-04-07T19:56:59.748, 10364
341.56157, 24.41670,   -3265.64, 407809.89,  3389137.30,1,0, -23212914.26642,1999-04-07T19:57:01.548, 10364
341.56088, 24.41170,   -3273.51, 407814.38,  3389130.63,1,0, -23212914.16641,1999-04-07T19:57:01.648, 10364
341.56019, 24.40660,   -3292.33, 407829.79,  3389113.00,1,0, -23212914.06641,1999-04-07T19:57:01.748, 10364
341.55127, 24.34080,   -3261.99, 407755.41,  3389158.81,1,0, -23212912.76637,1999-04-07T19:57:03.048, 10364
341.55057, 24.33570,   -3257.22, 407747.25,  3389164.77,1,0, -23212912.66637,1999-04-07T19:57:03.148, 10364
341.54988, 24.33070,   -3249.33, 407735.98,  3389173.84,1,0, -23212912.56637,1999-04-07T19:57:03.248, 10364
341.53725, 24.23970,   -2920.62, 407346.40,  3389523.90,1,0, -23212910.76630,1999-04-07T19:57:05.048, 10364
341.53654, 24.23460,   -2930.66, 407353.06,  3389515.04,1,0, -23212910.66629,1999-04-07T19:57:05.148, 10364
341.53583, 24.22960,   -2956.74, 407375.76,  3389490.14,1,0, -23212910.56629,1999-04-07T19:57:05.248, 10364
341.52442, 24.14880,   -3181.73, 407546.67,  3389284.07,1,0, -23212908.96623,1999-04-07T19:57:06.848, 10364
341.52372, 24.14370,   -3219.90, 407581.48,  3389247.08,1,0, -23212908.86623,1999-04-07T19:57:06.948, 10364
341.51601, 24.08810,   -3357.85, 407682.24,  3389122.11,1,0, -23212907.76618,1999-04-07T19:57:08.048, 10364
341.51461, 24.07800,   -3338.91, 407656.50,  3389143.41,1,0, -23212907.56618,1999-04-07T19:57:08.248, 10364
341.50368, 23.99720,   -3309.46, 407572.90,  3389191.70,1,0, -23212905.96612,1999-04-07T19:57:09.848, 10364
341.50300, 23.99210,   -3294.40, 407554.43,  3389207.94,1,0, -23212905.86611,1999-04-07T19:57:09.948, 10364
341.49342, 23.92130,   -3222.54, 407435.15,  3389296.26,1,0, -23212904.46606,1999-04-07T19:57:11.348, 10364
341.49273, 23.91630,   -3210.06, 407419.28,  3389309.92,1,0, -23212904.36605,1999-04-07T19:57:11.448, 10364
341.48154, 23.83540,   -3174.50, 407329.64,  3389364.25,1,0, -23212902.76599,1999-04-07T19:57:13.048, 10364
341.48083, 23.83040,   -3193.68, 407345.42,  3389346.24,1,0, -23212902.66599,1999-04-07T19:57:13.148, 10364
341.89572, 24.50880,   -3172.75, 401684.29,  3389211.16,1,0, -22636595.14698,1999-04-14T12:02:20.667, 10446
341.89500, 24.51380,   -3177.27, 401692.45,  3389205.43,1,0, -22636595.04698,1999-04-14T12:02:20.767, 10446
341.88347, 24.59500,   -3234.21, 401807.64,  3389129.06,1,0, -22636593.44692,1999-04-14T12:02:22.367, 10446
341.88275, 24.60010,   -3236.19, 401813.28,  3389125.86,1,0, -22636593.34692,1999-04-14T12:02:22.467, 10446
341.88203, 24.60510,   -3232.78, 401813.50,  3389128.06,1,0, -22636593.24691,1999-04-14T12:02:22.567, 10446
341.87056, 24.68620,   -3195.96, 401834.94,  3389145.43,1,0, -22636591.64685,1999-04-14T12:02:24.168, 10446
341.86984, 24.69130,   -3249.98, 401892.61,  3389090.19,1,0, -22636591.54685,1999-04-14T12:02:24.268, 10446
341.85994, 24.76210,   -3191.60, 401885.24,  3389131.56,1,0, -22636590.14680,1999-04-14T12:02:25.668, 10446
341.85923, 24.76720,   -3184.90, 401882.18,  3389137.04,1,0, -22636590.04679,1999-04-14T12:02:25.768, 10446
341.84573, 24.86330,   -3081.54, 401848.03,  3389217.28,1,0, -22636588.14672,1999-04-14T12:02:27.668, 10446
341.84502, 24.86840,   -3076.07, 401846.20,  3389221.53,1,0, -22636588.04672,1999-04-14T12:02:27.768, 10446
341.65393, 25.08370,   -3555.73, 408546.40,  3388689.12,1,0, -23212927.46692,1999-04-07T19:56:48.347, 10364
341.65323, 25.07860,   -3548.20, 408535.50,  3388697.85,1,0, -23212927.36691,1999-04-07T19:56:48.447, 10364
341.64192, 24.99790,   -3306.39, 408239.65,  3388958.92,1,0, -23212925.76685,1999-04-07T19:56:50.047, 10364
341.64122, 24.99280,   -3292.48, 408222.37,  3388974.03,1,0, -23212925.66685,1999-04-07T19:56:50.147, 10364
341.64051, 24.98780,   -3267.71, 408194.21,  3389000.00,1,0, -23212925.56684,1999-04-07T19:56:50.248, 10364
341.62924, 24.90700,   -3263.86, 408136.31,  3389023.08,1,0, -23212923.96678,1999-04-07T19:56:51.848, 10364
341.62854, 24.90190,   -3242.39, 408111.44,  3389045.76,1,0, -23212923.86678,1999-04-07T19:56:51.948, 10364
341.61743, 24.82100,   -3157.57, 407972.50,  3389149.79,1,0, -23212922.26672,1999-04-07T19:56:53.548, 10364
341.61674, 24.81600,   -3157.23, 407968.78,  3389151.33,1,0, -23212922.16672,1999-04-07T19:56:53.648, 10364
341.61604, 24.81090,   -3154.62, 407962.79,  3389155.14,1,0, -23212922.06671,1999-04-07T19:56:53.748, 10364
341.60286, 24.71490,   -3031.50, 407775.33,  3389301.04,1,0, -23212920.16664,1999-04-07T19:56:55.648, 10364
341.60217, 24.70990,   -3009.47, 407749.91,  3389324.27,1,0, -23212920.06664,1999-04-07T19:56:55.748, 10364
341.59444, 24.65430,   -3012.11, 407715.37,  3389334.78,1,0, -23212918.96660,1999-04-07T19:56:56.848, 10364
341.59373, 24.64930,   -3003.11, 407702.98,  3389344.98,1,0, -23212918.86659,1999-04-07T19:56:56.948, 10364
341.58243, 24.56850,   -3178.64, 407824.46,  3389188.53,1,0, -23212917.26653,1999-04-07T19:56:58.548, 10364
341.58168, 24.56340,   -3184.56, 407827.00,  3389183.80,1,0, -23212917.16653,1999-04-07T19:56:58.648, 10364
341.58098, 24.55840,   -3215.59, 407854.64,  3389153.96,2,0, -23212917.06652,1999-04-07T19:56:58.748, 10364
341.56981, 24.47750,   -3290.22, 407875.15,  3389098.41,1,0, -23212915.46646,1999-04-07T19:57:00.348, 10364
341.56911, 24.47250,   -3296.51, 407878.05,  3389093.32,1,0, -23212915.36646,1999-04-07T19:57:00.448, 10364
341.55813, 24.39140,   -3261.21, 407788.51,  3389147.69,1,0, -23212913.76640,1999-04-07T19:57:02.048, 10364
341.55744, 24.38640,   -3228.86, 407752.79,  3389181.23,1,0, -23212913.66639,1999-04-07T19:57:02.148, 10364
341.55676, 24.38130,   -3207.32, 407727.86,  3389203.96,1,0, -23212913.56639,1999-04-07T19:57:02.248, 10364
341.54571, 24.30030,   -3107.07, 407573.40,  3389323.23,1,0, -23212911.96634,1999-04-07T19:57:03.848, 10364
341.54501, 24.29530,   -3075.55, 407538.49,  3389355.94,1,0, -23212911.86634,1999-04-07T19:57:03.948, 10364
341.53369, 24.21440,   -3046.44, 407455.34,  3389403.99,1,0, -23212910.26628,1999-04-07T19:57:05.548, 10364
341.53298, 24.20940,   -3055.74, 407461.24,  3389395.87,1,0, -23212910.16627,1999-04-07T19:57:05.648, 10364
341.53227, 24.20430,   -3068.99, 407471.13,  3389383.80,1,0, -23212910.06627,1999-04-07T19:57:05.748, 10364
341.51951, 24.11340,   -3336.22, 407677.52,  3389137.84,1,0, -23212908.26620,1999-04-07T19:57:07.548, 10364
341.51881, 24.10840,   -3347.61, 407685.54,  3389127.63,1,0, -23212908.16620,1999-04-07T19:57:07.648, 10364
341.51811, 24.10330,   -3346.84, 407681.39,  3389129.58,1,0, -23212908.06620,1999-04-07T19:57:07.748, 10364
341.50710, 24.02240,   -3317.97, 407598.31,  3389177.31,1,0, -23212906.46613,1999-04-07T19:57:09.348, 10364
341.50641, 24.01740,   -3316.05, 407593.02,  3389180.40,1,0, -23212906.36613,1999-04-07T19:57:09.448, 10364
341.48997, 23.89610,   -3142.19, 407337.85,  3389382.49,1,0, -23212903.96604,1999-04-07T19:57:11.848, 10364
341.48927, 23.89100,   -3167.52, 407359.82,  3389358.33,1,0, -23212903.86604,1999-04-07T19:57:11.948, 10364
341.47801, 23.81020,   -3158.63, 407296.87,  3389385.97,1,0, -23212902.26598,1999-04-07T19:57:13.548, 10364
341.47731, 23.80510,   -3160.79, 407295.65,  3389384.98,1,0, -23212902.16597,1999-04-07T19:57:13.648, 10364
341.88852, 24.55950,   -3230.40, 401778.36,  3389141.37,1,0, -22636594.14695,1999-04-14T12:02:21.667, 10446
341.88780, 24.56450,   -3229.42, 401781.00,  3389141.14,1,0, -22636594.04694,1999-04-14T12:02:21.767, 10446
341.87630, 24.64570,   -3194.43, 401804.29,  3389156.68,1,0, -22636592.44688,1999-04-14T12:02:23.367, 10446
341.87486, 24.65580,   -3200.50, 401817.62,  3389148.18,1,0, -22636592.24687,1999-04-14T12:02:23.567, 10446
341.86703, 24.71150,   -3196.84, 401854.03,  3389138.47,1,0, -22636591.14683,1999-04-14T12:02:24.668, 10446
341.86633, 24.71660,   -3218.73, 401879.59,  3389115.36,1,0, -22636591.04683,1999-04-14T12:02:24.768, 10446
341.85214, 24.81780,   -3186.51, 401920.21,  3389123.27,2,0, -22636589.04675,1999-04-14T12:02:26.768, 10446
341.84071, 24.89870,   -3073.33, 401865.29,  3389216.96,1,0, -22636587.44669,1999-04-14T12:02:28.368, 10446
341.84000, 24.90380,   -3061.03, 401856.66,  3389228.04,1,0, -22636587.34669,1999-04-14T12:02:28.468, 10446
341.83927, 24.90880,   -3036.84, 401836.11,  3389251.01,1,0, -22636587.24669,1999-04-14T12:02:28.568, 10446
341.82777, 24.98980,   -3499.05, 402356.58,  3388769.28,1,0, -22636585.64663,1999-04-14T12:02:30.168, 10446
341.65603, 25.09880,   -3583.26, 408584.09,  3388657.97,1,0, -23212927.76693,1999-04-07T19:56:48.047, 10364
341.65533, 25.09380,   -3566.34, 408563.78,  3388676.09,1,0, -23212927.66693,1999-04-07T19:56:48.147, 10364
341.65463, 25.08870,   -3564.68, 408558.74,  3388678.96,1,0, -23212927.56692,1999-04-07T19:56:48.247, 10364
341.64334, 25.00800,   -3286.23, 408226.26,  3388976.67,1,0, -23212925.96686,1999-04-07T19:56:49.847, 10364
341.64263, 25.00290,   -3297.62, 408234.28,  3388966.48,1,0, -23212925.86686,1999-04-07T19:56:49.947, 10364
341.63135, 24.92210,   -3234.96, 408117.56,  3389048.38,1,0, -23212924.26679,1999-04-07T19:56:51.548, 10364
341.63064, 24.91710,   -3265.33, 408144.55,  3389019.21,1,0, -23212924.16679,1999-04-07T19:56:51.648, 10364
341.62994, 24.91200,   -3284.47, 408160.31,  3389001.27,1,0, -23212924.06679,1999-04-07T19:56:51.748, 10364
341.61882, 24.83120,   -3152.39, 407974.09,  3389152.57,1,0, -23212922.46673,1999-04-07T19:56:53.348, 10364
341.61812, 24.82610,   -3150.46, 407968.78,  3389155.70,1,0, -23212922.36672,1999-04-07T19:56:53.448, 10364
341.60704, 24.74520,   -3083.65, 407847.78,  3389241.71,1,0, -23212920.76666,1999-04-07T19:56:55.048, 10364
341.60635, 24.74020,   -3078.73, 407839.47,  3389247.82,1,0, -23212920.66666,1999-04-07T19:56:55.148, 10364
341.60565, 24.73510,   -3057.44, 407814.79,  3389270.31,1,0, -23212920.56666,1999-04-07T19:56:55.248, 10364
341.59303, 24.64420,   -2987.33, 407683.83,  3389361.95,1,0, -23212918.76659,1999-04-07T19:56:57.048, 10364
341.59233, 24.63920,   -2965.78, 407658.90,  3389384.69,1,0, -23212918.66658,1999-04-07T19:56:57.148, 10364
341.59162, 24.63410,   -2975.15, 407664.89,  3389376.51,1,0, -23212918.56658,1999-04-07T19:56:57.248, 10364
341.58029, 24.55330,   -3200.33, 407835.99,  3389170.42,1,0, -23212916.96652,1999-04-07T19:56:58.848, 10364
341.57959, 24.54830,   -3222.14, 407854.45,  3389149.80,1,0, -23212916.86652,1999-04-07T19:56:58.948, 10364
341.56841, 24.46740,   -3293.10, 407871.24,  3389097.92,1,0, -23212915.26646,1999-04-07T19:57:00.548, 10364
341.56775, 24.46230,   -3312.73, 407887.47,  3389079.49,1,0, -23212915.16645,1999-04-07T19:57:00.648, 10364
341.56706, 24.45720,   -3325.79, 407897.15,  3389067.62,1,0, -23212915.06645,1999-04-07T19:57:00.748, 10364
341.55607, 24.37620,   -3166.82, 407683.97,  3389245.66,1,0, -23212913.46639,1999-04-07T19:57:02.348, 10364
341.55538, 24.37120,   -3173.46, 407687.20,  3389240.21,1,0, -23212913.36638,1999-04-07T19:57:02.448, 10364
341.54432, 24.29020,   -3055.44, 407515.00,  3389377.23,1,0, -23212911.76634,1999-04-07T19:57:04.048, 10364
341.54362, 24.28520,   -3027.25, 407483.43,  3389406.61,1,0, -23212911.66633,1999-04-07T19:57:04.148, 10364
341.54293, 24.28010,   -2980.38, 407433.17,  3389454.67,1,0, -23212911.56633,1999-04-07T19:57:04.248, 10364
341.53156, 24.19930,   -3086.94, 407485.70,  3389367.04,1,0, -23212909.96627,1999-04-07T19:57:05.848, 10364
341.53085, 24.19420,   -3098.16, 407493.53,  3389357.00,1,0, -23212909.86626,1999-04-07T19:57:05.948, 10364
341.52091, 24.12350,   -3304.31, 407652.38,  3389167.39,1,0, -23212908.46621,1999-04-07T19:57:07.348, 10364
341.52021, 24.11850,   -3317.58, 407662.27,  3389155.30,1,0, -23212908.36621,1999-04-07T19:57:07.448, 10364
341.51052, 24.04770,   -3342.69, 407639.96,  3389146.70,1,0, -23212906.96615,1999-04-07T19:57:08.848, 10364
341.50983, 24.04270,   -3338.38, 407632.29,  3389152.19,1,0, -23212906.86615,1999-04-07T19:57:08.948, 10364
341.49890, 23.96180,   -3292.28, 407531.97,  3389217.13,1,0, -23212905.26609,1999-04-07T19:57:10.548, 10364
341.49826, 23.95670,   -3283.45, 407519.76,  3389227.13,1,0, -23212905.16608,1999-04-07T19:57:10.648, 10364
341.49756, 23.95170,   -3278.58, 407511.50,  3389233.18,1,0, -23212905.06608,1999-04-07T19:57:10.748, 10364
341.48650, 23.87080,   -3187.39, 407366.17,  3389343.16,1,0, -23212903.46602,1999-04-07T19:57:12.348, 10364
